Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
442,540,315160,12,7262,16.4299
443,700,315860,12,7274,16.4199
444,570,316430,15,7289,16.4167
445,380,316810,15,7304,16.4135
446,310,317120,9,7313,16.3969
447,280,317400,12,7325,16.387
448,550,317950,12,7337,16.3772
449,410,318360,10,7347,16.363
450,230,318590,10,7357,16.3489
451,500,319090,11,7368,16.337
452,230,319320,10,7378,16.323
453,560,319880,10,7388,16.3091
454,410,320290,10,7398,16.2952
455,230,320520,10,7408,16.2813
456,500,321020,10,7418,16.2675
457,490,321510,10,7428,16.2538
458,390,321900,9,7437,16.238
459,280,322180,8,7445,16.22
460,460,322640,8,7453,16.2022
461,450,323090,8,7461,16.1844
462,380,323470,8,7469,16.1667
463,390,323860,9,7478,16.1512
464,120,323980,8,7486,16.1336
465,290,324270,8,7494,16.1161
466,460,324730,8,7502,16.0987
467,300,325030,8,7510,16.0814
468,340,325370,5,7515,16.0577
469,50,325420,4,7519,16.032
470,370,325790,7,7526,16.0128
471,170,325960,6,7532,15.9915
472,330,326290,5,7537,15.9682
473,240,326530,5,7542,15.945
474,200,326730,7,7549,15.9262
475,120,326850,3,7552,15.8989
476,150,327000,4,7556,15.8739
477,230,327230,4,7560,15.8491
478,50,327280,4,7564,15.8243
479,230,327510,4,7568,15.7996
480,260,327770,5,7573,15.7771
481,230,328000,4,7577,15.7526
482,100,328100,1,7578,15.722
483,140,328240,3,7581,15.6957
484,220,328460,4,7585,15.6715
485,200,328660,2,7587,15.6433
486,20,328680,2,7589,15.6152
487,30,328710,2,7591,15.5873
488,20,328730,1,7592,15.5574
489,20,328750,1,7593,15.5276
490,230,328980,4,7597,15.5041
491,10,328990,1,7598,15.4745
492,0,328990,0,7598,15.4431
493,100,329090,1,7599,15.4138
494,50,329140,3,7602,15.3887
495,0,329140,0,7602,15.3576
496,110,329250,2,7604,15.3306
497,0,329250,0,7604,15.2998
498,0,329250,0,7604,15.2691
499,40,329290,2,7606,15.2425
500,0,329290,0,7606,15.212
501,0,329290,0,7606,15.1816
502,0,329290,0,7606,15.1514
503,0,329290,0,7606,15.1213
504,0,329290,0,7606,15.0913
505,0,329290,0,7606,15.0614
506,20,329310,1,7607,15.0336
507,0,329310,0,7607,15.0039
508,100,329410,1,7608,14.9764
509,0,329410,0,7608,14.947
510,10,329420,1,7609,14.9196
511,0,329420,0,7609,14.8904
512,20,329440,1,7610,14.8633
513,10,329450,1,7611,14.8363
514,20,329470,1,7612,14.8093
515,110,329580,2,7614,14.7845
516,40,329620,2,7616,14.7597
517,550,330170,9,7625,14.7485
518,140,330310,4,7629,14.7278
519,130,330440,4,7633,14.7071
520,70,330510,4,7637,14.6865
521,190,330700,6,7643,14.6699
522,140,330840,4,7647,14.6494
523,240,331080,4,7651,14.6291
524,230,331310,4,7655,14.6088
525,230,331540,4,7659,14.5886
526,530,332070,7,7666,14.5741
527,340,332410,5,7671,14.556
528,340,332750,6,7677,14.5398
529,340,333090,6,7683,14.5236
530,380,333470,8,7691,14.5113
531,60,333530,4,7695,14.4915
532,180,333710,6,7701,14.4756
533,290,334000,9,7710,14.4653
534,540,334540,8,7718,14.4532
535,410,334950,5,7723,14.4355
536,370,335320,8,7731,14.4235
537,190,335510,8,7739,14.4115
538,280,335790,8,7747,14.3996
539,390,336180,8,7755,14.3878
540,220,336400,7,7762,14.3741
541,430,336830,12,7774,14.3697
542,570,337400,9,7783,14.3598
543,420,337820,12,7795,14.3554
544,330,338150,10,7805,14.3474
545,360,338510,8,7813,14.3358
546,110,338620,7,7820,14.3223
547,410,339030,10,7830,14.3144
548,410,339440,10,7840,14.3066
549,590,340030,10,7850,14.2987
550,380,340410,10,7860,14.2909
551,430,340840,12,7872,14.2868
552,290,341130,10,7882,14.279
553,430,341560,13,7895,14.2767
554,290,341850,13,7908,14.2744
555,620,342470,12,7920,14.2703
556,490,342960,12,7932,14.2662
557,440,343400,13,7945,14.2639
558,340,343740,12,7957,14.2599
559,520,344260,13,7970,14.2576
560,860,345120,17,7987,14.2625
561,540,345660,12,7999,14.2585
562,440,346100,11,8010,14.2527
563,640,346740,14,8024,14.2522
564,620,347360,14,8038,14.2518
565,440,347800,13,8051,14.2496
566,570,348370,14,8065,14.2491
567,520,348890,11,8076,14.2434
568,720,349610,14,8090,14.243
569,760,350370,13,8103,14.2408
570,740,351110,18,8121,14.2474
571,670,351780,16,8137,14.2504
572,720,352500,13,8150,14.2483
573,750,353250,17,8167,14.2531
574,830,354080,19,8186,14.2613
575,590,354670,16,8202,14.2643
576,650,355320,21,8223,14.276
577,720,356040,14,8237,14.2756
578,1000,357040,17,8254,14.2803
579,840,357880,17,8271,14.285
580,710,358590,14,8285,14.2845
581,1020,359610,17,8302,14.2892
582,850,360460,18,8320,14.2955
583,870,361330,17,8337,14.3002
584,930,362260,18,8355,14.3065
585,670,362930,18,8373,14.3128
586,930,363860,21,8394,14.3242
587,920,364780,17,8411,14.3288
588,450,365230,18,8429,14.335
589,940,366170,18,8447,14.3413
590,410,366580,16,8463,14.3441
591,1120,367700,18,8481,14.3503
592,820,368520,20,8501,14.3598
593,840,369360,21,8522,14.371
594,1020,370380,18,8540,14.3771
595,1140,371520,20,8560,14.3866
596,910,372430,20,8580,14.396
597,970,373400,20,8600,14.4054
598,1090,374490,20,8620,14.4147
599,1070,375560,21,8641,14.4257
600,760,376320,23,8664,14.44
601,1350,377670,22,8686,14.4526
602,1180,378850,22,8708,14.4651
603,800,379650,21,8729,14.476
604,900,380550,20,8749,14.4851
605,1020,381570,23,8772,14.4992
606,1440,383010,23,8795,14.5132
607,1270,384280,23,8818,14.5272
608,900,385180,21,8839,14.5378
609,1070,386250,21,8860,14.5484
610,890,387140,18,8878,14.5541
611,950,388090,22,8900,14.5663
612,770,388860,22,8922,14.5784
613,1310,390170,22,8944,14.5905
614,690,390860,18,8962,14.5961
615,1200,392060,25,8987,14.613
616,1080,393140,22,9009,14.625
617,1200,394340,22,9031,14.637
618,900,395240,20,9051,14.6456
619,1000,396240,23,9074,14.6591
620,1000,397240,22,9096,14.671
