Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
660,640,279500,10,8580,13
661,760,280260,13,8593,13
662,760,281020,13,8606,13
663,760,281780,13,8619,13
664,760,282540,13,8632,13
665,770,283310,14,8646,13.0015
666,770,284080,14,8660,13.003
667,970,285050,16,8676,13.0075
668,550,285600,10,8686,13.003
669,790,286390,16,8702,13.0075
670,780,287170,15,8717,13.0104
671,780,287950,15,8732,13.0134
672,980,288930,17,8749,13.0193
673,780,289710,15,8764,13.0223
674,640,290350,15,8779,13.0252
675,820,291170,18,8797,13.0326
676,890,292060,17,8814,13.0385
677,670,292730,13,8827,13.0384
678,780,293510,15,8842,13.0413
679,780,294290,15,8857,13.0442
680,670,294960,13,8870,13.0441
681,990,295950,18,8888,13.0514
682,1070,297020,17,8905,13.0572
683,990,298010,18,8923,13.0644
684,990,299000,18,8941,13.0716
685,990,299990,18,8959,13.0788
686,880,300870,16,8975,13.0831
687,980,301850,17,8992,13.0888
688,990,302840,18,9010,13.0959
689,980,303820,17,9027,13.1016
690,980,304800,17,9044,13.1072
691,890,305690,17,9061,13.1129
692,890,306580,17,9078,13.1185
693,880,307460,16,9094,13.1227
694,990,308450,18,9112,13.1297
695,1000,309450,19,9131,13.1381
696,900,310350,18,9149,13.1451
697,1000,311350,19,9168,13.1535
698,1100,312450,20,9188,13.1633
699,1000,313450,19,9207,13.1717
700,1100,314550,20,9227,13.1814
701,1000,315550,19,9246,13.1897
702,1100,316650,20,9266,13.1994
703,1100,317750,20,9286,13.2091
704,1100,318850,20,9306,13.2188
705,500,319350,20,9326,13.2284
706,940,320290,24,9350,13.2436
707,830,321120,22,9372,13.256
708,500,321620,20,9392,13.2655
709,1100,322720,20,9412,13.275
710,1300,324020,22,9434,13.2873
711,990,325010,18,9452,13.294
712,1200,326210,21,9473,13.3048
713,1200,327410,21,9494,13.3156
714,1500,328910,24,9518,13.3305
715,1400,330310,23,9541,13.3441
716,1000,331310,19,9560,13.352
717,1200,332510,21,9581,13.3626
718,990,333500,18,9599,13.3691
719,1200,334700,21,9620,13.3797
720,1200,335900,21,9641,13.3903
721,1200,337100,21,9662,13.4008
722,1300,338400,22,9684,13.4127
723,1200,339600,21,9705,13.4232
724,1400,341000,23,9728,13.4365
725,1200,342200,21,9749,13.4469
726,1100,343300,20,9769,13.4559
727,1200,344500,21,9790,13.4663
728,1200,345700,21,9811,13.4766
729,990,346690,18,9829,13.4829
730,900,347590,18,9847,13.489
731,1200,348790,21,9868,13.4993
732,1100,349890,20,9888,13.5082
733,1300,351190,22,9910,13.5198
734,1300,352490,22,9932,13.5313
735,1400,353890,23,9955,13.5442
736,1100,354990,20,9975,13.553
737,1100,356090,20,9995,13.5617
738,1200,357290,21,10016,13.5718
739,1200,358490,21,10037,13.5819
740,1240,359730,23,10060,13.5946
741,1120,360850,21,10081,13.6046
742,1200,362050,21,10102,13.6146
743,1200,363250,21,10123,13.6245
744,1000,364250,19,10142,13.6317
745,1420,365670,24,10166,13.6456
746,1100,366770,20,10186,13.6542
747,1420,368190,24,10210,13.668
748,1000,369190,19,10229,13.6751
749,1200,370390,21,10250,13.6849
750,1400,371790,23,10273,13.6973
751,1200,372990,21,10294,13.7071
752,1300,374290,22,10316,13.7181
753,1200,375490,21,10337,13.7278
754,1100,376590,20,10357,13.7361
755,1200,377790,21,10378,13.7457
756,1200,378990,21,10399,13.7553
757,1300,380290,22,10421,13.7662
758,1200,381490,21,10442,13.7757
759,1300,382790,22,10464,13.7866
760,1000,383790,19,10483,13.7934
761,1200,384990,21,10504,13.8029
762,990,385980,18,10522,13.8084
763,890,386870,17,10539,13.8126
764,1200,388070,21,10560,13.822
765,1200,389270,21,10581,13.8314
766,1200,390470,21,10602,13.8407
767,1200,391670,21,10623,13.8501
768,1200,392870,21,10644,13.8594
769,1300,394170,22,10666,13.87
770,1400,395570,23,10689,13.8818
771,1200,396770,21,10710,13.8911
772,1140,397910,22,10732,13.9016
773,520,398430,21,10753,13.9107
774,880,399310,16,10769,13.9134
775,1200,400510,21,10790,13.9226
776,1400,401910,23,10813,13.9343
777,1100,403010,20,10833,13.9421
