Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
533,370,333670,14,7750,14.5403
534,660,334330,14,7764,14.5393
535,400,334730,14,7778,14.5383
536,690,335420,12,7790,14.5336
537,460,335880,14,7804,14.5326
538,360,336240,14,7818,14.5316
539,760,337000,16,7834,14.5343
540,460,337460,14,7848,14.5333
541,490,337950,9,7857,14.5231
542,500,338450,12,7869,14.5185
543,450,338900,14,7883,14.5175
544,420,339320,14,7897,14.5165
545,350,339670,12,7909,14.5119
546,220,339890,9,7918,14.5018
547,540,340430,12,7930,14.4973
548,670,341100,13,7943,14.4945
549,240,341340,11,7954,14.4882
550,340,341680,12,7966,14.4836
551,460,342140,9,7975,14.4737
552,380,342520,9,7984,14.4638
553,380,342900,8,7992,14.4521
554,250,343150,9,8001,14.4422
555,560,343710,9,8010,14.4324
556,240,343950,9,8019,14.4227
557,550,344500,9,8028,14.4129
558,500,345000,11,8039,14.4068
559,80,345080,6,8045,14.3918
560,390,345470,9,8054,14.3821
561,260,345730,11,8065,14.3761
562,380,346110,8,8073,14.3648
563,300,346410,7,8080,14.3517
564,360,346770,7,8087,14.3387
565,450,347220,7,8094,14.3257
566,330,347550,6,8100,14.311
567,340,347890,7,8107,14.2981
568,70,347960,6,8113,14.2835
569,530,348490,8,8121,14.2724
570,430,348920,6,8127,14.2579
571,180,349100,6,8133,14.2434
572,160,349260,5,8138,14.2273
573,430,349690,6,8144,14.2129
574,360,350050,6,8150,14.1986
575,230,350280,4,8154,14.1809
576,40,350320,3,8157,14.1615
577,130,350450,3,8160,14.1421
578,0,350450,0,8160,14.1176
579,140,350590,3,8163,14.0984
580,130,350720,3,8166,14.0793
581,130,350850,3,8169,14.0602
582,130,350980,3,8172,14.0412
583,140,351120,3,8175,14.0223
584,20,351140,1,8176,14
585,40,351180,2,8178,13.9795
586,40,351220,3,8181,13.9608
587,40,351260,2,8183,13.9404
588,30,351290,2,8185,13.9201
589,220,351510,3,8188,13.9015
590,10,351520,1,8189,13.8797
591,20,351540,1,8190,13.8579
592,20,351560,2,8192,13.8378
593,0,351560,0,8192,13.8145
594,0,351560,0,8192,13.7912
595,0,351560,0,8192,13.7681
596,0,351560,0,8192,13.745
597,0,351560,0,8192,13.7219
598,0,351560,0,8192,13.699
599,0,351560,0,8192,13.6761
600,0,351560,0,8192,13.6533
601,10,351570,1,8193,13.6323
602,0,351570,0,8193,13.6096
603,0,351570,0,8193,13.5871
604,0,351570,0,8193,13.5646
605,0,351570,0,8193,13.5421
606,10,351580,1,8194,13.5215
607,100,351680,1,8195,13.5008
608,100,351780,1,8196,13.4803
609,100,351880,1,8197,13.4598
610,40,351920,3,8200,13.4426
611,0,351920,0,8200,13.4206
612,40,351960,2,8202,13.402
613,200,352160,2,8204,13.3834
614,410,352570,5,8209,13.3697
615,30,352600,2,8211,13.3512
616,220,352820,3,8214,13.3344
617,160,352980,5,8219,13.3209
