Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
778,360,280630,12,10245,13.1684
779,320,280950,10,10255,13.1643
780,240,281190,10,10265,13.1603
781,330,281520,11,10276,13.1575
782,370,281890,13,10289,13.1573
783,330,282220,11,10300,13.1545
784,430,282650,16,10316,13.1582
785,400,283050,15,10331,13.1605
786,250,283300,11,10342,13.1578
787,430,283730,16,10358,13.1614
788,390,284120,14,10372,13.1624
789,390,284510,14,10386,13.1635
790,390,284900,14,10400,13.1646
791,390,285290,14,10414,13.1656
792,390,285680,14,10428,13.1667
793,390,286070,14,10442,13.1677
794,410,286480,15,10457,13.17
795,400,286880,15,10472,13.1723
796,400,287280,15,10487,13.1746
797,400,287680,15,10502,13.1769
798,420,288100,16,10518,13.1805
799,400,288500,15,10533,13.1827
800,400,288900,15,10548,13.185
801,220,289120,14,10562,13.186
802,340,289460,16,10578,13.1895
803,320,289780,15,10593,13.1918
804,320,290100,15,10608,13.194
805,310,290410,14,10622,13.195
806,370,290780,18,10640,13.201
807,240,291020,15,10655,13.2032
808,220,291240,14,10669,13.2042
809,300,291540,13,10682,13.204
810,340,291880,16,10698,13.2074
811,310,292190,14,10712,13.2084
812,340,292530,16,10728,13.2118
813,270,292800,17,10745,13.2165
814,350,293150,17,10762,13.2211
815,390,293540,19,10781,13.2282
816,360,293900,17,10798,13.2328
817,220,294120,14,10812,13.2338
818,360,294480,17,10829,13.2384
819,400,294880,19,10848,13.2454
820,340,295220,16,10864,13.2488
821,360,295580,17,10881,13.2533
822,380,295960,18,10899,13.2591
823,360,296320,17,10916,13.2637
824,360,296680,17,10933,13.2682
825,320,297000,15,10948,13.2703
